datetime,	activation,	dropout,	momentum,	minibatch_size,	n_epochs,	learning_rate,	optimizer,	n_layers,	units1,	units2,	units3,	units4,	units5,	units6,	training_r2,	test_r2
2018-03-27 18:12:27,	relu,	0.789068807097,	0.770566897878,	5547,	254,	0.0151500922089,	GradientDescentOptimizer,	4,	8.27136847248,	7.58390378489,	8.40151414593,	3.96807209496,	None,	None,	-0.300664683658,	-0.300664683658
2018-03-27 18:12:27,	relu,	0.791545623483,	0.770771564452,	2828,	253,	0.00359388776325,	GradientDescentOptimizer,	4,	8.74497022907,	11.6103360311,	6.52651414593,	3.66560349589,	None,	None,	-0.895228712778,	-0.895228712778
2018-03-27 18:12:27,	relu,	0.791534446584,	0.785459173999,	5599,	292,	0.014252270141,	GradientDescentOptimizer,	3,	9.86786540504,	11.3046069099,	5.30314194576,	None,	None,	None,	-0.187425115391,	-0.187425115391
2018-03-27 18:12:27,	relu,	0.555137856493,	0.776719487233,	1277,	252,	0.0135557455581,	GradientDescentOptimizer,	4,	8.32553264573,	11.5186722692,	9.76687708956,	3.62576836959,	None,	None,	-0.950359920262,	-0.950359920262
2018-03-27 18:12:27,	relu,	0.801514541337,	0.763857232251,	4899,	252,	0.020706371096,	GradientDescentOptimizer,	4,	10.2522517825,	9.45890378489,	13.4508587875,	9.59307209496,	None,	None,	-0.177252194352,	-0.177252194352
2018-03-27 18:12:27,	relu,	0.729045623483,	0.780414409793,	1656,	252,	0.0124636795283,	GradientDescentOptimizer,	3,	12.8084666757,	14.3110176139,	5.13249703818,	None,	None,	None,	-0.635832996489,	-0.635832996489
2018-03-27 18:12:27,	relu,	0.785643509657,	0.732607232251,	5490,	305,	0.021349093047,	GradientDescentOptimizer,	4,	8.32052478761,	11.4739489367,	7.46401414593,	8.65557209496,	None,	None,	-0.635025367026,	-0.635025367026
2018-03-27 18:12:27,	relu,	0.492637856493,	0.774486229265,	585,	255,	0.00738013846411,	GradientDescentOptimizer,	4,	10.007481949,	8.52140378489,	13.6812616972,	3.61587444043,	None,	None,	-0.943782197788,	-0.943782197788
2018-03-27 18:12:27,	relu,	0.79647335183,	0.77215065233,	3004,	253,	0.0134827960629,	GradientDescentOptimizer,	4,	8.22862235469,	11.5846822664,	10.8062471556,	4.90557209496,	None,	None,	-0.0171836414025,	-0.0171836414025
2018-03-27 18:12:27,	relu,	0.604045623483,	0.769766237801,	984,	250,	0.0160937311861,	GradientDescentOptimizer,	4,	8.18679972936,	11.7043725762,	6.07614390965,	3.70942548745,	None,	None,	-0.57919672766,	-0.57919672766
2018-03-27 18:12:27,	relu,	0.798675157197,	0.816709173999,	3778,	280,	0.0124826434529,	GradientDescentOptimizer,	4,	6.79169353004,	10.3964037849,	12.6812471556,	6.78057209496,	None,	None,	-0.793689210105,	-0.793689210105
2018-03-27 18:12:27,	relu,	0.375738869307,	0.774704765265,	2691,	253,	0.0126801840071,	GradientDescentOptimizer,	4,	8.34285601132,	6.83171126007,	9.14763930276,	3.82266772111,	None,	None,	-0.667300701361,	-0.667300701361
2018-03-27 18:12:27,	relu,	0.791025026119,	0.775851461476,	5532,	251,	0.00175010662979,	GradientDescentOptimizer,	4,	9.62129783323,	11.4860549123,	13.8160397332,	10.530572095,	None,	None,	-0.155842308314,	-0.155842308314
2018-03-27 18:12:27,	relu,	0.799766211164,	0.769834173999,	3031,	324,	0.014905761798,	GradientDescentOptimizer,	4,	6.32294353004,	11.7469612828,	7.93276414593,	7.24932209496,	None,	None,	-0.58992139098,	-0.58992139098
2018-03-27 18:12:27,	relu,	0.461387856493,	0.769503527578,	5539,	252,	0.01284727881,	GradientDescentOptimizer,	4,	8.41923719783,	10.8651537849,	13.6323658383,	3.68175614013,	None,	None,	-0.722429114746,	-0.722429114746
2018-03-27 18:12:27,	relu,	0.791481934177,	0.748232232251,	1121,	253,	0.00122127793304,	GradientDescentOptimizer,	3,	10.336615405,	14.3925164254,	5.28913426745,	None,	None,	None,	-0.00218916645582,	-0.00218916645582
2018-03-27 18:12:27,	relu,	0.697795623483,	0.773844882803,	4302,	274,	0.0133981659634,	GradientDescentOptimizer,	3,	12.8119668435,	8.96085690989,	9.35750246511,	None,	None,	None,	-0.874294791199,	-0.874294791199
2018-03-27 18:12:27,	relu,	0.7909008904,	0.685732232251,	666,	299,	0.0227631159492,	GradientDescentOptimizer,	4,	8.1332513198,	11.6742517011,	13.7175844074,	5.37432209496,	None,	None,	-0.396222075333,	-0.396222075333
2018-03-27 18:12:27,	relu,	0.572795623483,	0.77471620178,	2943,	252,	0.0128151721261,	GradientDescentOptimizer,	4,	8.19794353004,	11.6584547856,	9.39999715564,	3.75650960696,	None,	None,	-0.446405662817,	-0.446405662817
2018-03-27 18:12:27,	relu,	0.798676569081,	0.771551473641,	1886,	253,	0.0119609835051,	GradientDescentOptimizer,	4,	8.43244981225,	8.99015378489,	13.1499971556,	9.12432209496,	None,	None,	-0.0860668942264,	-0.0860668942264
2018-03-27 18:12:27,	relu,	0.789361877876,	0.771564177705,	5717,	250,	0.00515008634076,	GradientDescentOptimizer,	4,	10.1044475442,	11.6967147881,	6.05776414593,	3.75566585768,	None,	None,	-0.951047187796,	-0.951047187796
2018-03-27 18:12:27,	relu,	0.797355407154,	0.801084173999,	1454,	311,	0.0124350666425,	GradientDescentOptimizer,	4,	8.35292021834,	11.736708902,	10.3374971556,	8.18682209496,	None,	None,	-0.34935003034,	-0.34935003034
2018-03-27 18:12:27,	relu,	0.523887856493,	0.774651620361,	5579,	254,	0.00250792479975,	GradientDescentOptimizer,	4,	8.27622022907,	11.4983891592,	13.6241950773,	3.72799033636,	None,	None,	-0.0915172544083,	-0.0915172544083
2018-03-27 18:12:27,	relu,	0.780635430777,	0.779154482662,	2995,	253,	0.0230625190917,	GradientDescentOptimizer,	4,	10.1544927192,	11.6360463996,	6.99526414593,	4.43682209496,	None,	None,	-0.0557327047279,	-0.0557327047279
2018-03-27 18:12:27,	relu,	0.760295623483,	0.775656349128,	5557,	261,	0.0140563089005,	GradientDescentOptimizer,	4,	8.22995892705,	8.05265378489,	13.5321145111,	3.72825584612,	None,	None,	-0.636157221763,	-0.636157221763
2018-03-27 18:12:27,	relu,	0.796503466098,	0.716982232251,	2445,	286,	0.00059472269259,	GradientDescentOptimizer,	4,	8.35904066785,	9.92765378489,	13.5711503806,	6.31182209496,	None,	None,	-0.639250600697,	-0.639250600697
2018-03-27 18:12:27,	relu,	0.398887856493,	0.770076653142,	5687,	252,	0.0127044662164,	GradientDescentOptimizer,	4,	7.26044353004,	11.5708867707,	8.87026414593,	3.61769038321,	None,	None,	-0.665047605004,	-0.665047605004
2018-03-27 18:12:27,	relu,	0.791924525171,	0.773745204621,	864,	251,	0.0105758311892,	GradientDescentOptimizer,	3,	9.39911540504,	14.4477986071,	6.54500246511,	None,	None,	None,	-0.379794675088,	-0.379794675088
2018-03-27 18:12:27,	relu,	0.635295623483,	0.772529188426,	3317,	253,	0.0130596309201,	GradientDescentOptimizer,	4,	10.2123405305,	6.38153728004,	6.17627019632,	3.8273873251,	None,	None,	-0.365183973098,	-0.365183973098
2018-03-27 18:12:27,	relu,	0.786440307785,	0.767501021525,	2291,	254,	0.00300219923539,	GradientDescentOptimizer,	4,	9.44809522907,	7.81827878489,	12.4468721556,	3.62701874741,	None,	None,	-0.114744505645,	-0.114744505645
2018-03-27 18:12:27,	relu,	0.588420623483,	0.677919732251,	5742,	271,	0.0143226223757,	GradientDescentOptimizer,	4,	8.12332916353,	11.5468323371,	6.0474433226,	8.42119709496,	None,	None,	-0.871463857491,	-0.871463857491
2018-03-27 18:12:27,	relu,	0.780628985113,	0.77414373264,	810,	321,	0.0128130008196,	GradientDescentOptimizer,	4,	6.55731853004,	11.7080015522,	13.6780698201,	3.67001762659,	None,	None,	-0.898705985921,	-0.898705985921
2018-03-27 18:12:27,	relu,	0.365605089502,	0.769635859983,	3108,	252,	0.0226933854956,	GradientDescentOptimizer,	4,	8.11524650146,	11.5682787849,	9.00606120226,	4.67119709496,	None,	None,	-0.112772686595,	-0.112772686595
2018-03-27 18:12:27,	relu,	0.793088925317,	0.771843201504,	1362,	251,	0.0127574087317,	GradientDescentOptimizer,	3,	10.570990405,	12.4764819099,	5.31341096137,	None,	None,	None,	-0.386080039346,	-0.386080039346
2018-03-27 18:12:27,	relu,	0.713420623483,	0.772321350479,	5228,	253,	0.000711933632596,	GradientDescentOptimizer,	4,	10.1177036552,	11.6989568653,	13.4545319522,	6.54619709496,	None,	None,	-0.267323258178,	-0.267323258178
2018-03-27 18:12:27,	relu,	0.788718580632,	0.771280443187,	3008,	296,	0.0127258928351,	GradientDescentOptimizer,	4,	8.37759815503,	11.7182080066,	10.5718721556,	3.60206575198,	None,	None,	-0.397291032201,	-0.397291032201
2018-03-27 18:12:27,	relu,	0.477012856493,	0.740419732251,	5524,	253,	0.0126601692016,	GradientDescentOptimizer,	4,	8.22843503489,	11.55174504,	13.4953451925,	10.296197095,	None,	None,	-0.56148538964,	-0.56148538964
2018-03-27 18:12:27,	relu,	0.794470527912,	0.776193679702,	624,	252,	0.0134441002737,	GradientDescentOptimizer,	4,	10.0178767825,	11.7339847893,	13.3843721556,	3.59174664647,	None,	None,	-0.948980892607,	-0.948980892607
2018-03-27 18:12:27,	relu,	0.775920623483,	0.709169732251,	2884,	258,	0.014334557086,	GradientDescentOptimizer,	3,	12.7899298802,	14.4355930563,	5.21572932974,	None,	None,	None,	-0.655856772145,	-0.655856772145
2018-03-27 18:12:27,	relu,	0.801944865004,	0.773977857466,	1767,	308,	0.0131481212917,	GradientDescentOptimizer,	4,	8.24712984928,	11.6685869947,	13.5731251479,	3.7968817178,	None,	None,	-0.169115988742,	-0.169115988742
2018-03-27 18:12:27,	relu,	0.539512856493,	0.773966259511,	5588,	252,	0.00146197353171,	GradientDescentOptimizer,	4,	8.51059522907,	11.6681544855,	9.73286913509,	3.73369709496,	None,	None,	-0.844744330809,	-0.844744330809
2018-03-27 18:12:27,	relu,	0.798047466936,	0.773769352092,	2808,	253,	0.0123849330933,	GradientDescentOptimizer,	4,	8.30414698875,	11.6352448033,	6.07741554627,	3.77804762706,	None,	None,	-0.786244805026,	-0.786244805026
2018-03-27 18:12:27,	relu,	0.650920623483,	0.793271673999,	5179,	252,	0.0213675347275,	GradientDescentOptimizer,	4,	10.1163383248,	6.88077878489,	11.5093721556,	5.60869709496,	None,	None,	-0.583673803442,	-0.583673803442
2018-03-27 18:12:27,	relu,	0.789660582847,	0.76714216922,	1050,	283,	0.00616509126428,	GradientDescentOptimizer,	4,	8.24665053089,	10.6307787849,	8.16713914593,	3.72061774896,	None,	None,	-0.194729409778,	-0.194729409778
2018-03-27 18:12:27,	relu,	0.414512856493,	0.771669732251,	4031,	252,	0.0138189763676,	GradientDescentOptimizer,	4,	7.49481853004,	11.7066505084,	13.5796992467,	9.35869709496,	None,	None,	-0.723417327793,	-0.723417327793
2018-03-27 18:12:27,	relu,	0.383262856493,	0.777646673999,	1196,	277,	0.0216986570629,	GradientDescentOptimizer,	4,	10.2675904574,	11.7061363001,	9.36950565079,	7.95244709496,	None,	None,	-0.633309752988,	-0.633309752988
2018-03-27 18:12:27,	relu,	0.797635841763,	0.775734905554,	4591,	252,	0.0139696942006,	GradientDescentOptimizer,	4,	8.30937334189,	7.34952878489,	13.6489210407,	3.6840857052,	None,	None,	-0.574601070495,	-0.574601070495
2018-03-27 18:12:27,	relu,	0.619670623483,	0.756044732251,	3101,	252,	0.0131310881364,	GradientDescentOptimizer,	3,	12.7816318913,	6.58661540504,	7.24812746511,	None,	None,	None,	-0.264420640928,	-0.264420640928
2018-03-27 18:12:27,	relu,	0.793950113932,	0.771454716985,	5453,	327,	0.00856707041389,	GradientDescentOptimizer,	4,	8.34654985666,	11.5315930849,	12.9156221556,	3.71182551305,	None,	None,	-0.303540872013,	-0.303540872013
2018-03-27 18:12:27,	relu,	0.508262856493,	0.693544732251,	2012,	252,	0.0119290926883,	GradientDescentOptimizer,	4,	8.39489090725,	11.4903982583,	13.4818885592,	6.07744709496,	None,	None,	-0.331157406814,	-0.331157406814
2018-03-27 18:12:27,	relu,	0.78821946896,	0.77035321004,	5511,	254,	0.0192655646877,	GradientDescentOptimizer,	4,	10.4866267825,	9.22452878489,	11.0406221556,	3.82241536462,	None,	None,	-0.416100312731,	-0.416100312731
2018-03-27 18:12:27,	relu,	0.744670623483,	0.774401214711,	711,	251,	0.0020950264483,	GradientDescentOptimizer,	3,	12.7645907368,	14.3199278808,	5.09900762481,	None,	None,	None,	-0.396890082721,	-0.396890082721
2018-03-27 18:12:27,	relu,	0.791327004876,	0.774924380301,	2885,	302,	0.0133981072771,	GradientDescentOptimizer,	4,	8.34452931534,	11.5385904301,	7.69838914593,	3.73621954462,	None,	None,	-0.571546711177,	-0.571546711177
2018-03-27 18:12:27,	relu,	0.570762856493,	0.808896673999,	2866,	264,	0.00102020984468,	GradientDescentOptimizer,	4,	10.1858592801,	8.28702878489,	10.1031221556,	7.01494709496,	None,	None,	-0.184168053625,	-0.184168053625
2018-03-27 18:12:27,	relu,	0.790238219402,	0.771749430013,	5566,	251,	0.0130477516929,	GradientDescentOptimizer,	4,	8.30909527563,	11.6188253321,	13.7134771158,	3.66843555469,	None,	None,	-0.455117661046,	-0.455117661046
2018-03-27 18:12:27,	relu,	0.793136443868,	0.771512403888,	1551,	251,	0.0124203487668,	GradientDescentOptimizer,	4,	8.20703996708,	11.4972872092,	6.81642091882,	3.80978498036,	None,	None,	-0.488490892589,	-0.488490892589
2018-03-27 18:12:27,	relu,	0.788387133865,	0.769841412311,	5692,	314,	0.0148664064889,	GradientDescentOptimizer,	4,	8.12069504751,	11.5729692056,	13.7049356009,	3.68210350136,	None,	None,	-0.00965191345718,	-0.00965191345718
2018-03-27 18:12:27,	relu,	0.788436635328,	0.770954303523,	2599,	252,	0.00144496588108,	GradientDescentOptimizer,	4,	8.22683379721,	9.44365803246,	13.7147034245,	3.72096735376,	None,	None,	-0.323705770546,	-0.323705770546
2018-03-27 18:12:27,	relu,	0.413496472998,	0.763349040504,	5419,	250,	0.0124910821092,	GradientDescentOptimizer,	4,	6.54207277761,	11.6912626057,	10.3536513981,	6.32706784739,	None,	None,	-0.959473543739,	-0.959473543739
2018-03-27 18:12:27,	relu,	0.789493487658,	0.770735847293,	918,	253,	0.0150501691536,	GradientDescentOptimizer,	4,	8.38139450185,	11.7625840983,	13.6434416095,	3.60531010767,	None,	None,	-0.319602377917,	-0.319602377917
2018-03-27 18:12:27,	relu,	0.649904239988,	0.778154865746,	3548,	289,	0.0118222403594,	GradientDescentOptimizer,	4,	9.22896598149,	11.69428045,	6.98001839351,	10.0770678474,	None,	None,	-0.360833426437,	-0.360833426437
2018-03-27 18:12:27,	relu,	0.78935144959,	0.774039795542,	1545,	264,	0.0126020655146,	GradientDescentOptimizer,	4,	8.21318928246,	7.56865803246,	8.85501839351,	3.7896560485,	None,	None,	-0.254606764627,	-0.254606764627
2018-03-27 18:12:27,	relu,	0.533603496172,	0.773554149581,	5686,	253,	0.00609337059625,	GradientDescentOptimizer,	3,	12.8627688139,	14.332909139,	5.85712321754,	None,	None,	None,	-0.141134733618,	-0.141134733618
2018-03-27 18:12:27,	relu,	0.801053505385,	0.76928997682,	2974,	252,	0.0211659819274,	GradientDescentOptimizer,	4,	10.0657751173,	11.5305144305,	6.12477184055,	3.60524256911,	None,	None,	-0.625954836247,	-0.625954836247
2018-03-27 18:12:27,	relu,	0.774904239988,	0.700849040504,	5595,	314,	0.0132691092469,	GradientDescentOptimizer,	4,	8.35490805158,	11.3186580325,	12.1972514032,	4.45206784739,	None,	None,	-0.397452604308,	-0.397452604308
2018-03-27 18:12:27,	relu,	0.798700204961,	0.776688772893,	1271,	253,	0.0125904589352,	GradientDescentOptimizer,	4,	8.32979926791,	10.6155330325,	6.19772361486,	6.61031353953,	None,	None,	-0.034549069877,	-0.034549069877
2018-03-27 18:12:27,	relu,	0.784770095168,	0.767402918609,	4878,	293,	0.00172974702582,	GradientDescentOptimizer,	4,	10.0331225349,	11.484429477,	12.4316264032,	3.71612888798,	None,	None,	-0.554757650753,	-0.554757650753
2018-03-27 18:12:27,	relu,	0.790859852786,	0.739911540504,	2916,	251,	0.0136023410761,	GradientDescentOptimizer,	4,	8.53749318096,	11.6745282905,	8.96096472045,	10.3114428474,	None,	None,	-0.653353017338,	-0.653353017338
2018-03-27 18:12:27,	relu,	0.577855876902,	0.77390416405,	5723,	252,	0.0133499388115,	GradientDescentOptimizer,	4,	8.26312572236,	6.912252241,	13.5719811601,	3.80591333083,	None,	None,	-0.806054917409,	-0.806054917409
2018-03-27 18:12:27,	relu,	0.794176712232,	0.771381241103,	2138,	251,	0.00729428272603,	GradientDescentOptimizer,	4,	9.92060721994,	11.6744797483,	13.6944203187,	8.43644284739,	None,	None,	-0.927388498056,	-0.927388498056
2018-03-27 18:12:27,	relu,	0.696779239988,	0.774487369528,	5650,	318,	0.0132110703902,	GradientDescentOptimizer,	4,	8.26261872445,	11.5747371463,	7.21439339351,	3.56983203784,	None,	None,	-0.847735010387,	-0.847735010387
2018-03-27 18:12:27,	relu,	0.788383557495,	0.817217365746,	756,	268,	0.0129950780438,	GradientDescentOptimizer,	4,	7.71394777761,	11.517831165,	13.4498810929,	4.68644284739,	None,	None,	-0.88269613026,	-0.88269613026
2018-03-27 18:12:27,	relu,	0.460371472998,	0.769635554022,	2958,	252,	0.0193831787153,	GradientDescentOptimizer,	3,	12.8534587278,	7.77373615746,	5.19997206763,	None,	None,	None,	-0.267406990563,	-0.267406990563
2018-03-27 18:12:27,	relu,	0.780713097082,	0.772429937137,	2637,	252,	0.0135026912323,	GradientDescentOptimizer,	4,	8.28899638611,	11.5305232046,	6.27689339351,	5.62394284739,	None,	None,	-0.0663437729666,	-0.0663437729666
2018-03-27 18:12:27,	relu,	0.634279239988,	0.769368751188,	5553,	280,	0.0199975188226,	GradientDescentOptimizer,	4,	9.46334098149,	11.5885363293,	13.3691264032,	3.74817782761,	None,	None,	-0.900256439251,	-0.900256439251
2018-03-27 18:12:27,	relu,	0.79144353301,	0.708661540504,	980,	253,	0.00355207880696,	GradientDescentOptimizer,	3,	11.2588696526,	14.3852804413,	5.30683868762,	None,	None,	None,	-0.0100126302382,	-0.0100126302382
2018-03-27 18:12:27,	relu,	0.397871472998,	0.776274883223,	3762,	253,	0.0138062971319,	GradientDescentOptimizer,	4,	6.77644777761,	11.7093630559,	13.5589146147,	3.79774606626,	None,	None,	-0.156356980909,	-0.156356980909
2018-03-27 18:12:27,	relu,	0.801896623317,	0.771161540504,	583,	253,	0.0118932165141,	GradientDescentOptimizer,	4,	10.0703414239,	11.5519468237,	11.4941264032,	7.49894284739,	None,	None,	-0.321440347878,	-0.321440347878
2018-03-27 18:12:27,	relu,	0.759279239988,	0.77191766811,	2994,	305,	0.0149162291776,	GradientDescentOptimizer,	4,	8.11255356241,	11.5530330325,	6.19104720726,	3.56879917386,	None,	None,	-0.420549411497,	-0.420549411497
2018-03-27 18:12:27,	relu,	0.79812451322,	0.785967365746,	1649,	255,	0.0116322705522,	GradientDescentOptimizer,	4,	8.41428609431,	7.80303303246,	13.5345562027,	3.74894284739,	None,	None,	-0.604578054282,	-0.604578054282
2018-03-27 18:12:27,	relu,	0.522871472998,	0.774164796701,	5317,	252,	0.000842330628326,	GradientDescentOptimizer,	4,	8.24041458262,	11.6475609913,	8.15189339351,	3.75616174247,	None,	None,	-0.845066457302,	-0.845066457302
2018-03-27 18:12:27,	relu,	0.554121472998,	0.769056850793,	1878,	299,	0.0126614915508,	GradientDescentOptimizer,	4,	8.28887800778,	11.57303068,	13.6459927557,	3.76309470077,	None,	None,	-0.214680350046,	-0.214680350046
2018-03-27 18:12:27,	relu,	0.797003990275,	0.771258413129,	5553,	253,	0.0144245225532,	GradientDescentOptimizer,	3,	11.7276196526,	12.9299861575,	8.90399821754,	None,	None,	None,	-0.60853971281,	-0.60853971281
2018-03-27 18:12:27,	relu,	0.790529239988,	0.771827094077,	663,	254,	0.00120707037869,	GradientDescentOptimizer,	4,	8.16553489341,	6.60066652761,	12.9003764032,	3.61276878828,	None,	None,	-0.182623730724,	-0.182623730724
2018-03-27 18:12:27,	relu,	0.785575372437,	0.801592365746,	3139,	251,	0.0135284110407,	GradientDescentOptimizer,	4,	8.32153715616,	11.7634579963,	6.09824248843,	9.84269284739,	None,	None,	-0.10864815315,	-0.10864815315
2018-03-27 18:12:27,	relu,	0.429121472998,	0.772963077336,	1114,	324,	0.0210472725206,	GradientDescentOptimizer,	4,	9.93209098149,	11.6904974717,	11.0253764032,	3.63379892863,	None,	None,	-0.903825595683,	-0.903825595683
2018-03-27 18:12:27,	relu,	0.789051682946,	0.773179830589,	4284,	252,	0.0124331520637,	GradientDescentOptimizer,	4,	8.2443392884,	11.5278232955,	13.5407287274,	7.96769284739,	None,	None,	-0.681562792951,	-0.681562792951
2018-03-27 18:12:27,	relu,	0.665529239988,	0.772257861258,	2984,	253,	0.0127906575552,	GradientDescentOptimizer,	4,	7.24519777761,	8.27178303246,	7.68314339351,	3.68221806061,	None,	None,	-0.23223820407,	-0.23223820407
2018-03-27 18:12:27,	relu,	0.790172928238,	0.724286540504,	5528,	274,	0.00509017358084,	GradientDescentOptimizer,	4,	8.38167174764,	11.61111591,	13.6011300093,	4.21769284739,	None,	None,	-0.271036196836,	-0.271036196836
2018-03-27 18:12:27,	relu,	0.380213706007,	0.774557753422,	861,	286,	0.0121145780556,	GradientDescentOptimizer,	4,	8.38230192318,	11.5707054671,	13.7288635475,	3.67520472834,	None,	None,	-0.0220484241991,	-0.0220484241991
2018-03-27 18:12:27,	relu,	0.787708746433,	0.755536540504,	3303,	252,	0.0104527988373,	GradientDescentOptimizer,	4,	10.0984175587,	11.5829001159,	10.0878764032,	5.15519284739,	None,	None,	-0.15687119778,	-0.15687119778
