activation, dropout, momentum, minibatch_size, n_epochs, learning_rate, optimizer, nn_structure, train_r2, test_r2
elu, None, None, 1024, 256, 0.001, AdamOptimizer, 125-125, 0.2681245389079926, 0.2311972160742093
elu, None, None, 1024, 266, 0.001, AdamOptimizer, 125-125, 0.2692428245650015, 0.22912940718047492
elu, None, None, 1024, 276, 0.001, AdamOptimizer, 125-125, 0.27027703917813084, 0.22746693833682707
elu, None, None, 1024, 10, 0.001, AdamOptimizer, 125-125, 0.20880195061555018, 0.18159242281070231
elu, None, None, 1024, 20, 0.001, AdamOptimizer, 125-125, 0.2346216718749945, 0.2169645808768781
elu, None, None, 1024, 30, 0.001, AdamOptimizer, 125-125, 0.24026634668150249, 0.22517122944933754
elu, None, None, 1024, 40, 0.001, AdamOptimizer, 125-125, 0.2432510957977252, 0.2301194360866622
elu, None, None, 1024, 51, 0.001, AdamOptimizer, 125-125, 0.24552068680848504, 0.2300582363003837
elu, None, None, 1024, 61, 0.001, AdamOptimizer, 125-125, 0.24738729743426446, 0.22956984260471436
elu, None, None, 1024, 71, 0.001, AdamOptimizer, 125-125, 0.24920149447446005, 0.2307121045311482
elu, None, None, 1024, 81, 0.001, AdamOptimizer, 125-125, 0.2509488951836222, 0.2316161567243027
elu, None, None, 1024, 92, 0.001, AdamOptimizer, 125-125, 0.25261392062274635, 0.23270280494140816
elu, None, None, 1024, 102, 0.001, AdamOptimizer, 125-125, 0.2542093311490857, 0.2312312455768476
elu, None, None, 1024, 112, 0.001, AdamOptimizer, 125-125, 0.25567515299345134, 0.23286761054241145
elu, None, None, 1024, 122, 0.001, AdamOptimizer, 125-125, 0.2571364410399509, 0.23349960772301837
elu, None, None, 1024, 133, 0.001, AdamOptimizer, 125-125, 0.25852346964170814, 0.23203172791029014
elu, None, None, 1024, 143, 0.001, AdamOptimizer, 125-125, 0.25984142885933814, 0.23248313414620647
elu, None, None, 1024, 153, 0.001, AdamOptimizer, 125-125, 0.2611239042417576, 0.23036418713241902
elu, None, None, 1024, 163, 0.001, AdamOptimizer, 125-125, 0.2623941271293566, 0.23003056279211853
elu, None, None, 1024, 174, 0.001, AdamOptimizer, 125-125, 0.2636383254045995, 0.2307069282814448
elu, None, None, 1024, 184, 0.001, AdamOptimizer, 125-125, 0.2648434201714669, 0.22979896871548688
elu, None, None, 1024, 194, 0.001, AdamOptimizer, 125-125, 0.2659619064407257, 0.22951337077222045
elu, None, None, 1024, 204, 0.001, AdamOptimizer, 125-125, 0.26710081161911325, 0.2294533769243381
elu, None, None, 1024, 215, 0.001, AdamOptimizer, 125-125, 0.2682113618435491, 0.23024560308426245
elu, None, None, 1024, 225, 0.001, AdamOptimizer, 125-125, 0.269264606222381, 0.2294444542789692
elu, None, None, 1024, 235, 0.001, AdamOptimizer, 125-125, 0.27031387597373946, 0.2295007516727906
elu, None, None, 1024, 245, 0.001, AdamOptimizer, 125-125, 0.27128441901691014, 0.23031949753401282
elu, None, None, 1024, 256, 0.001, AdamOptimizer, 125-125, 0.2722915831374656, 0.22888996055971467
elu, None, None, 1024, 266, 0.001, AdamOptimizer, 125-125, 0.2732428242386964, 0.2282188652987709
elu, None, None, 1024, 276, 0.001, AdamOptimizer, 125-125, 0.2741623028824831, 0.2252498308335108
elu, None, None, 1024, 286, 0.001, AdamOptimizer, 125-125, 0.2751550980051707, 0.2268254336721789
elu, None, None, 1024, 296, 0.001, AdamOptimizer, 125-125, 0.27608665675313526, 0.22750571630422778
elu, None, None, 1024, 307, 0.001, AdamOptimizer, 125-125, 0.27694603988601485, 0.22635546292284803
elu, None, None, 1024, 317, 0.001, AdamOptimizer, 125-125, 0.27781506807122724, 0.22501991462498638
elu, None, None, 1024, 327, 0.001, AdamOptimizer, 125-125, 0.2787142302826203, 0.22605432617862853
elu, None, None, 1024, 337, 0.001, AdamOptimizer, 125-125, 0.27952001196517207, 0.22729430687353014
elu, None, None, 1024, 348, 0.001, AdamOptimizer, 125-125, 0.2803341503188794, 0.22423373035029903
elu, None, None, 1024, 358, 0.001, AdamOptimizer, 125-125, 0.28110744094884343, 0.22296948253002147
elu, None, None, 1024, 368, 0.001, AdamOptimizer, 125-125, 0.2819193839021956, 0.2225377356850189
elu, None, None, 1024, 378, 0.001, AdamOptimizer, 125-125, 0.28270133812248777, 0.22384494793657506
elu, None, None, 1024, 389, 0.001, AdamOptimizer, 125-125, 0.2834680783518041, 0.22262628188139433
elu, None, None, 1024, 399, 0.001, AdamOptimizer, 125-125, 0.2841944011561798, 0.22177237865842392
elu, None, None, 1024, 409, 0.001, AdamOptimizer, 125-125, 0.28494243488198545, 0.22247713803446878
elu, None, None, 1024, 419, 0.001, AdamOptimizer, 125-125, 0.2856379568112912, 0.22244436511927024
elu, None, None, 1024, 430, 0.001, AdamOptimizer, 125-125, 0.28633020809671605, 0.22314039880938263
elu, None, None, 1024, 440, 0.001, AdamOptimizer, 125-125, 0.2869816857473828, 0.22090361144631143
elu, None, None, 1024, 450, 0.001, AdamOptimizer, 125-125, 0.2876537264474365, 0.21987984166107344
elu, None, None, 1024, 460, 0.001, AdamOptimizer, 125-125, 0.28831443457656536, 0.22177777353185513
elu, None, None, 1024, 471, 0.001, AdamOptimizer, 125-125, 0.2889618872403201, 0.2214390775544841
elu, None, None, 1024, 481, 0.001, AdamOptimizer, 125-125, 0.2896124759023462, 0.21948233214238821
elu, None, None, 1024, 491, 0.001, AdamOptimizer, 125-125, 0.29020886743003615, 0.21895596049005295
elu, None, None, 1024, 501, 0.001, AdamOptimizer, 125-125, 0.29077995747240215, 0.21769431280487928
elu, None, None, 1024, 512, 0.001, AdamOptimizer, 125-125, 0.291378620609008, 0.21748838157199657
elu, None, None, 1024, 522, 0.001, AdamOptimizer, 125-125, 0.29193317041692246, 0.21855983750957064
elu, None, None, 1024, 532, 0.001, AdamOptimizer, 125-125, 0.29248356921941754, 0.2170328249944833
elu, None, None, 1024, 542, 0.001, AdamOptimizer, 125-125, 0.2930305440653376, 0.21674052693673407
elu, None, None, 1024, 552, 0.001, AdamOptimizer, 125-125, 0.2935466570740376, 0.21759535421960108
elu, None, None, 1024, 563, 0.001, AdamOptimizer, 125-125, 0.29407544459567747, 0.21501595573306587
elu, None, None, 1024, 573, 0.001, AdamOptimizer, 125-125, 0.29456466538216186, 0.21331198450784528
elu, None, None, 1024, 583, 0.001, AdamOptimizer, 125-125, 0.29508800899802223, 0.21502726217587975
elu, None, None, 1024, 593, 0.001, AdamOptimizer, 125-125, 0.29554966621951617, 0.2154617848022372
elu, None, None, 1024, 604, 0.001, AdamOptimizer, 125-125, 0.2960166966982438, 0.2126024090325268
elu, None, None, 1024, 614, 0.001, AdamOptimizer, 125-125, 0.29642739701772836, 0.21230650406954832
elu, None, None, 1024, 624, 0.001, AdamOptimizer, 125-125, 0.2969346215519677, 0.21306514647937025
elu, None, None, 1024, 634, 0.001, AdamOptimizer, 125-125, 0.2973504178716836, 0.21164165371562982
elu, None, None, 1024, 645, 0.001, AdamOptimizer, 125-125, 0.2977627016458496, 0.2109141377992595
elu, None, None, 1024, 655, 0.001, AdamOptimizer, 125-125, 0.2981839549775669, 0.2096606204239999
elu, None, None, 1024, 665, 0.001, AdamOptimizer, 125-125, 0.2986044348116964, 0.20926624071404576
elu, None, None, 1024, 675, 0.001, AdamOptimizer, 125-125, 0.2989644266534206, 0.2076854382015496
elu, None, None, 1024, 686, 0.001, AdamOptimizer, 125-125, 0.2993546659394346, 0.20704227059031732
elu, None, None, 1024, 696, 0.001, AdamOptimizer, 125-125, 0.29974582791057225, 0.20719686045810715
elu, None, None, 1024, 706, 0.001, AdamOptimizer, 125-125, 0.3001142775037442, 0.2077430915973678
elu, None, None, 1024, 716, 0.001, AdamOptimizer, 125-125, 0.30046724464126606, 0.2074319198301524
elu, None, None, 1024, 727, 0.001, AdamOptimizer, 125-125, 0.30082762234293436, 0.20714725623101438
elu, None, None, 1024, 737, 0.001, AdamOptimizer, 125-125, 0.30116417510345617, 0.20581861162138249
elu, None, None, 1024, 747, 0.001, AdamOptimizer, 125-125, 0.3014441797922499, 0.20803338618780487
elu, None, None, 1024, 757, 0.001, AdamOptimizer, 125-125, 0.30181611623230464, 0.20474703788435855
elu, None, None, 1024, 768, 0.001, AdamOptimizer, 125-125, 0.3021010163130534, 0.2059573851080423
elu, None, None, 1024, 778, 0.001, AdamOptimizer, 125-125, 0.3024356714678197, 0.20413799082411477
elu, None, None, 1024, 788, 0.001, AdamOptimizer, 125-125, 0.3027084520286135, 0.20163803344521258
elu, None, None, 1024, 798, 0.001, AdamOptimizer, 125-125, 0.3030104127194858, 0.20126892989954637
elu, None, None, 1024, 808, 0.001, AdamOptimizer, 125-125, 0.30329080403953346, 0.2038640758914788
elu, None, None, 1024, 819, 0.001, AdamOptimizer, 125-125, 0.3035989994394619, 0.20180055016265797
elu, None, None, 1024, 829, 0.001, AdamOptimizer, 125-125, 0.3038487684545239, 0.20006876955935227
elu, None, None, 1024, 839, 0.001, AdamOptimizer, 125-125, 0.3041073675861926, 0.20007567996123676
elu, None, None, 1024, 849, 0.001, AdamOptimizer, 125-125, 0.30439727682651807, 0.19986123386830434
elu, None, None, 1024, 860, 0.001, AdamOptimizer, 125-125, 0.3046410748757993, 0.19974205125432598
elu, None, None, 1024, 870, 0.001, AdamOptimizer, 125-125, 0.30489209565175635, 0.1987972813190959
elu, None, None, 1024, 880, 0.001, AdamOptimizer, 125-125, 0.3051044129852062, 0.1966872050621863
elu, None, None, 1024, 890, 0.001, AdamOptimizer, 125-125, 0.30537051344124466, 0.1980745084204868
elu, None, None, 1024, 901, 0.001, AdamOptimizer, 125-125, 0.3055963357639061, 0.19644889884591665
elu, None, None, 1024, 911, 0.001, AdamOptimizer, 125-125, 0.30583589484892537, 0.1969385695510728
elu, None, None, 1024, 921, 0.001, AdamOptimizer, 125-125, 0.3060465080443746, 0.19755536146469566
elu, None, None, 1024, 931, 0.001, AdamOptimizer, 125-125, 0.3062670916352689, 0.196933230249987
elu, None, None, 1024, 942, 0.001, AdamOptimizer, 125-125, 0.3064694875700984, 0.1952202305453512
elu, None, None, 1024, 952, 0.001, AdamOptimizer, 125-125, 0.30667876225126656, 0.195187221300423
elu, None, None, 1024, 962, 0.001, AdamOptimizer, 125-125, 0.3068505357256156, 0.1930684173953492
elu, None, None, 1024, 972, 0.001, AdamOptimizer, 125-125, 0.30703720081778196, 0.19625866127638136
elu, None, None, 1024, 983, 0.001, AdamOptimizer, 125-125, 0.3072587517728331, 0.19457041703867028
elu, None, None, 1024, 993, 0.001, AdamOptimizer, 125-125, 0.30743366314889, 0.19450446569638435
elu, None, None, 1024, 1003, 0.001, AdamOptimizer, 125-125, 0.30764323580521313, 0.1927155976490501
elu, None, None, 1024, 1013, 0.001, AdamOptimizer, 125-125, 0.30782328129718295, 0.1917294243841734
elu, None, None, 1024, 1024, 0.001, AdamOptimizer, 125-125, 0.30801512437059775, 0.19224128434444443
elu, None, None, 1024, 1034, 0.001, AdamOptimizer, 125-125, 0.3082026728387881, 0.19184280884236216
elu, None, None, 1024, 1044, 0.001, AdamOptimizer, 125-125, 0.3083575759977758, 0.19133742435379852
elu, None, None, 1024, 1054, 0.001, AdamOptimizer, 125-125, 0.3084653994509702, 0.18904517469663207
elu, None, None, 1024, 1064, 0.001, AdamOptimizer, 125-125, 0.3086401568407222, 0.1892125051099044
elu, None, None, 1024, 1075, 0.001, AdamOptimizer, 125-125, 0.30880240476449095, 0.18795519794324245
elu, None, None, 1024, 1085, 0.001, AdamOptimizer, 125-125, 0.3089544317797951, 0.18946441833613958
elu, None, None, 1024, 1095, 0.001, AdamOptimizer, 125-125, 0.3091367006992185, 0.19007352631295593
elu, None, None, 1024, 1105, 0.001, AdamOptimizer, 125-125, 0.30931867533288004, 0.1903497423139362
elu, None, None, 1024, 1116, 0.001, AdamOptimizer, 125-125, 0.3094484007460575, 0.1881198383607
elu, None, None, 1024, 1126, 0.001, AdamOptimizer, 125-125, 0.3096121205494826, 0.18947068998414063
elu, None, None, 1024, 1136, 0.001, AdamOptimizer, 125-125, 0.3097561056604099, 0.18714658603634204
elu, None, None, 1024, 1146, 0.001, AdamOptimizer, 125-125, 0.3099079015869921, 0.1875316809404325
elu, None, None, 1024, 1157, 0.001, AdamOptimizer, 125-125, 0.31004346515618864, 0.18699032433080998
elu, None, None, 1024, 1167, 0.001, AdamOptimizer, 125-125, 0.3101852175557892, 0.18586609456763403
elu, None, None, 1024, 1177, 0.001, AdamOptimizer, 125-125, 0.31032866156103067, 0.18741116823335735
elu, None, None, 1024, 1187, 0.001, AdamOptimizer, 125-125, 0.3104416030654712, 0.1856789401504816
elu, None, None, 1024, 1198, 0.001, AdamOptimizer, 125-125, 0.3106100922037972, 0.18702798801063347
elu, None, None, 1024, 1208, 0.001, AdamOptimizer, 125-125, 0.31072981868920846, 0.18720076354502868
elu, None, None, 1024, 1218, 0.001, AdamOptimizer, 125-125, 0.31088046071657904, 0.18466427742355895
elu, None, None, 1024, 1228, 0.001, AdamOptimizer, 125-125, 0.3109867510574511, 0.18515539637681566
elu, None, None, 1024, 1239, 0.001, AdamOptimizer, 125-125, 0.3111057913101838, 0.186865368686282
elu, None, None, 1024, 1249, 0.001, AdamOptimizer, 125-125, 0.31126555499584174, 0.18609517836614053
elu, None, None, 1024, 1259, 0.001, AdamOptimizer, 125-125, 0.31140772722133847, 0.18511207052252188
elu, None, None, 1024, 1269, 0.001, AdamOptimizer, 125-125, 0.3115446943103223, 0.18400607665136892
elu, None, None, 1024, 1280, 0.001, AdamOptimizer, 125-125, 0.311625571742023, 0.18410042603471322
elu, None, None, 1024, 1290, 0.001, AdamOptimizer, 125-125, 0.31177673335604605, 0.18242033698561322
elu, None, None, 1024, 1300, 0.001, AdamOptimizer, 125-125, 0.31185052478293784, 0.18167692420023362
elu, None, None, 1024, 1310, 0.001, AdamOptimizer, 125-125, 0.31203139785669975, 0.18371795031472005
elu, None, None, 1024, 1320, 0.001, AdamOptimizer, 125-125, 0.3121421027822081, 0.1834428921376836
elu, None, None, 1024, 1331, 0.001, AdamOptimizer, 125-125, 0.31227146249403903, 0.18268231931229906
elu, None, None, 1024, 1341, 0.001, AdamOptimizer, 125-125, 0.3123682477750849, 0.17987336035533552
elu, None, None, 1024, 1351, 0.001, AdamOptimizer, 125-125, 0.3125161127302477, 0.1808881275492884
elu, None, None, 1024, 1361, 0.001, AdamOptimizer, 125-125, 0.31262167819822984, 0.18070177914585872
elu, None, None, 1024, 1372, 0.001, AdamOptimizer, 125-125, 0.31274178900227745, 0.18044191757679262
elu, None, None, 1024, 1382, 0.001, AdamOptimizer, 125-125, 0.3128682369390151, 0.1808193187123398
elu, None, None, 1024, 1392, 0.001, AdamOptimizer, 125-125, 0.31297228448208014, 0.18025657471293155
elu, None, None, 1024, 1402, 0.001, AdamOptimizer, 125-125, 0.31310447014698484, 0.18096382344749118
elu, None, None, 1024, 1413, 0.001, AdamOptimizer, 125-125, 0.31322501852858176, 0.18029467766823337
elu, None, None, 1024, 1423, 0.001, AdamOptimizer, 125-125, 0.31331776659883614, 0.180562816399074
elu, None, None, 1024, 1433, 0.001, AdamOptimizer, 125-125, 0.31344274210830037, 0.17996872151205845
elu, None, None, 1024, 1443, 0.001, AdamOptimizer, 125-125, 0.31355135084952346, 0.18043168506384222
elu, None, None, 1024, 1454, 0.001, AdamOptimizer, 125-125, 0.3136578597942109, 0.18010260799867794
elu, None, None, 1024, 1464, 0.001, AdamOptimizer, 125-125, 0.3137788225161604, 0.17892136072093157
elu, None, None, 1024, 1474, 0.001, AdamOptimizer, 125-125, 0.313880440434802, 0.17898591831118482
elu, None, None, 1024, 1484, 0.001, AdamOptimizer, 125-125, 0.3139786782983871, 0.179624097865145
elu, None, None, 1024, 1495, 0.001, AdamOptimizer, 125-125, 0.3140994158794622, 0.1787437310065031
elu, None, None, 1024, 1505, 0.001, AdamOptimizer, 125-125, 0.31420573268735663, 0.17881199195016828
elu, None, None, 1024, 1515, 0.001, AdamOptimizer, 125-125, 0.31430492686231526, 0.1767834979645666
elu, None, None, 1024, 1525, 0.001, AdamOptimizer, 125-125, 0.3144185426541807, 0.17922728177320624
elu, None, None, 1024, 1536, 0.001, AdamOptimizer, 125-125, 0.31451017249771385, 0.1759734734964139
elu, None, None, 1024, 1546, 0.001, AdamOptimizer, 125-125, 0.31463620085621, 0.17782625565318655
elu, None, None, 1024, 1556, 0.001, AdamOptimizer, 125-125, 0.3147327868084786, 0.1778734289142314
elu, None, None, 1024, 1566, 0.001, AdamOptimizer, 125-125, 0.3148361085326288, 0.17638508114652474
elu, None, None, 1024, 1576, 0.001, AdamOptimizer, 125-125, 0.31494884988542626, 0.17834281178536293
elu, None, None, 1024, 1587, 0.001, AdamOptimizer, 125-125, 0.3150583973230796, 0.17710135025730522
elu, None, None, 1024, 1597, 0.001, AdamOptimizer, 125-125, 0.3151607000341864, 0.17675574197386523
elu, None, None, 1024, 1607, 0.001, AdamOptimizer, 125-125, 0.31526069901974596, 0.17686984902124703
elu, None, None, 1024, 1617, 0.001, AdamOptimizer, 125-125, 0.3153816578708676, 0.17593079458143457
elu, None, None, 1024, 10, 0.001, AdamOptimizer, 128-64-32, 0.2260120675742553, 0.20361365455717928
elu, None, None, 1024, 20, 0.001, AdamOptimizer, 128-64-32, 0.24535683974486322, 0.23810404507337612
elu, None, None, 1024, 30, 0.001, AdamOptimizer, 128-64-32, 0.25034640909354566, 0.24651375755863714
elu, None, None, 1024, 40, 0.001, AdamOptimizer, 128-64-32, 0.25339868230603924, 0.2501879666974789
elu, None, None, 1024, 51, 0.001, AdamOptimizer, 128-64-32, 0.2560453506564446, 0.24889001502540542
elu, None, None, 1024, 10, 0.001, AdamOptimizer, 128-64-32, 0.33301708834700705, 0.1638301349831306
elu, None, None, 1024, 20, 0.001, AdamOptimizer, 128-64-32, 0.35813450326190943, 0.1729685679396763
elu, None, None, 1024, 30, 0.001, AdamOptimizer, 128-64-32, 0.37508643501699823, 0.17632041825261635
elu, None, None, 1024, 40, 0.001, AdamOptimizer, 128-64-32, 0.38502261977006513, 0.16419663897775283
elu, None, None, 1024, 51, 0.001, AdamOptimizer, 128-64-32, 0.39276396553421544, 0.11722271785718197
elu, None, None, 1024, 61, 0.001, AdamOptimizer, 128-64-32, 0.408363780453478, 0.10933412957664479
elu, None, None, 1024, 71, 0.001, AdamOptimizer, 128-64-32, 0.414522580266261, 0.10081337578798333
elu, None, None, 1024, 81, 0.001, AdamOptimizer, 128-64-32, 0.4268316275510756, 0.12063839477200666
elu, None, None, 1024, 92, 0.001, AdamOptimizer, 128-64-32, 0.43629158250736755, 0.11108098215713158
elu, None, None, 1024, 102, 0.001, AdamOptimizer, 128-64-32, 0.440659273093859, 0.014972130594192334
elu, None, None, 1024, 112, 0.001, AdamOptimizer, 128-64-32, 0.45368609521433, 0.06646378971310696
elu, None, None, 1024, 122, 0.001, AdamOptimizer, 128-64-32, 0.4585328805407526, 0.06196212521146727
elu, None, None, 1024, 133, 0.001, AdamOptimizer, 128-64-32, 0.45518411091274036, 0.03146828231695964
elu, None, None, 1024, 143, 0.001, AdamOptimizer, 128-64-32, 0.47349087454040995, -0.06362988982861895
elu, None, None, 1024, 153, 0.001, AdamOptimizer, 128-64-32, 0.48338161438995686, -0.02087309010962546
elu, None, None, 1024, 163, 0.001, AdamOptimizer, 128-64-32, 0.48430844598889755, -0.08839368259109448
elu, None, None, 1024, 174, 0.001, AdamOptimizer, 128-64-32, 0.4908038740505658, -0.07529245724363309
elu, None, None, 1024, 184, 0.001, AdamOptimizer, 128-64-32, 0.49801301828014777, -0.03003706138425044
elu, None, None, 1024, 194, 0.001, AdamOptimizer, 128-64-32, 0.4976419879758023, -0.0853534944618699
elu, None, None, 1024, 204, 0.001, AdamOptimizer, 128-64-32, 0.5015095064722324, -0.13088345785528976
elu, None, None, 1024, 215, 0.001, AdamOptimizer, 128-64-32, 0.506594234087065, -0.13753661393676264
elu, None, None, 1024, 225, 0.001, AdamOptimizer, 128-64-32, 0.5109829238430013, -0.14055547331589224
elu, None, None, 1024, 235, 0.001, AdamOptimizer, 128-64-32, 0.5188520144543094, -0.13852477619583303
elu, None, None, 1024, 245, 0.001, AdamOptimizer, 128-64-32, 0.508314864662444, -0.21532075943938955
elu, None, None, 1024, 256, 0.001, AdamOptimizer, 128-64-32, 0.518361944415791, -0.13803130946218434
elu, None, None, 1024, 266, 0.001, AdamOptimizer, 128-64-32, 0.5126458480833624, -0.2917288245643317
elu, None, None, 1024, 276, 0.001, AdamOptimizer, 128-64-32, 0.5274321630406882, -0.1648800824762393
elu, None, None, 1024, 286, 0.001, AdamOptimizer, 128-64-32, 0.5324427216210541, -0.2068375621950278
elu, None, None, 1024, 296, 0.001, AdamOptimizer, 128-64-32, 0.534461348316905, -0.2828332574602288
elu, None, None, 1024, 307, 0.001, AdamOptimizer, 128-64-32, 0.5368389016278055, -0.2983920237954758
elu, None, None, 1024, 317, 0.001, AdamOptimizer, 128-64-32, 0.5422611186907695, -0.28779849974581784
elu, None, None, 1024, 327, 0.001, AdamOptimizer, 128-64-32, 0.5471652148385147, -0.3335538963091502
elu, None, None, 1024, 337, 0.001, AdamOptimizer, 128-64-32, 0.5484071282754082, -0.32426522559520277
elu, None, None, 1024, 348, 0.001, AdamOptimizer, 128-64-32, 0.554354331215742, -0.2718007094143746
elu, None, None, 1024, 358, 0.001, AdamOptimizer, 128-64-32, 0.5571135102493141, -0.3461140365218365
elu, None, None, 1024, 368, 0.001, AdamOptimizer, 128-64-32, 0.5540080989621196, -0.3214456629970672
elu, None, None, 1024, 378, 0.001, AdamOptimizer, 128-64-32, 0.5587799558737883, -0.3654381187301121
elu, None, None, 1024, 389, 0.001, AdamOptimizer, 128-64-32, 0.5590310382229133, -0.3096246698672527
elu, None, None, 1024, 399, 0.001, AdamOptimizer, 128-64-32, 0.5620629790585321, -0.4266714466984032
